date,country,adm1_name,adm2_name,mkt_name,commodity,currency,price_bdt,source
2012-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,47.55,Synthetic (Realistic Bangladesh Data)
2012-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,51.89,Synthetic (Realistic Bangladesh Data)
2013-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,51.07,Synthetic (Realistic Bangladesh Data)
2013-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,50.44,Synthetic (Realistic Bangladesh Data)
2013-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,48.64,Synthetic (Realistic Bangladesh Data)
2013-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,46.66,Synthetic (Realistic Bangladesh Data)
2013-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,48.23,Synthetic (Realistic Bangladesh Data)
2013-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,51.42,Synthetic (Realistic Bangladesh Data)
2013-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,52.81,Synthetic (Realistic Bangladesh Data)
2013-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,59.27,Synthetic (Realistic Bangladesh Data)
2013-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,53.91,Synthetic (Realistic Bangladesh Data)
2013-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,50.06,Synthetic (Realistic Bangladesh Data)
2013-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,49.39,Synthetic (Realistic Bangladesh Data)
2013-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,51.76,Synthetic (Realistic Bangladesh Data)
2014-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,56.19,Synthetic (Realistic Bangladesh Data)
2014-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,57.85,Synthetic (Realistic Bangladesh Data)
2014-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,52.31,Synthetic (Realistic Bangladesh Data)
2014-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,49.12,Synthetic (Realistic Bangladesh Data)
2014-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,52.73,Synthetic (Realistic Bangladesh Data)
2014-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,54.23,Synthetic (Realistic Bangladesh Data)
2014-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,57.13,Synthetic (Realistic Bangladesh Data)
2014-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,57.24,Synthetic (Realistic Bangladesh Data)
2014-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,57.69,Synthetic (Realistic Bangladesh Data)
2014-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,52.92,Synthetic (Realistic Bangladesh Data)
2014-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,52.39,Synthetic (Realistic Bangladesh Data)
2014-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,54.42,Synthetic (Realistic Bangladesh Data)
2015-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,58.63,Synthetic (Realistic Bangladesh Data)
2015-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,60.91,Synthetic (Realistic Bangladesh Data)
2015-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,55.36,Synthetic (Realistic Bangladesh Data)
2015-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,55.67,Synthetic (Realistic Bangladesh Data)
2015-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,53.29,Synthetic (Realistic Bangladesh Data)
2015-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,57.29,Synthetic (Realistic Bangladesh Data)
2015-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,61.02,Synthetic (Realistic Bangladesh Data)
2015-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,61.92,Synthetic (Realistic Bangladesh Data)
2015-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,62.86,Synthetic (Realistic Bangladesh Data)
2015-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,56.35,Synthetic (Realistic Bangladesh Data)
2015-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,55.08,Synthetic (Realistic Bangladesh Data)
2015-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,56.47,Synthetic (Realistic Bangladesh Data)
2016-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,62.02,Synthetic (Realistic Bangladesh Data)
2016-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,64.07,Synthetic (Realistic Bangladesh Data)
2016-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,61.44,Synthetic (Realistic Bangladesh Data)
2016-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,59.54,Synthetic (Realistic Bangladesh Data)
2016-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,56.19,Synthetic (Realistic Bangladesh Data)
2016-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,65.49,Synthetic (Realistic Bangladesh Data)
2016-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,67.22,Synthetic (Realistic Bangladesh Data)
2016-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,66.36,Synthetic (Realistic Bangladesh Data)
2016-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,65.36,Synthetic (Realistic Bangladesh Data)
2016-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,58.05,Synthetic (Realistic Bangladesh Data)
2016-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,56.08,Synthetic (Realistic Bangladesh Data)
2016-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,61.67,Synthetic (Realistic Bangladesh Data)
2017-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,64.82,Synthetic (Realistic Bangladesh Data)
2017-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,66.29,Synthetic (Realistic Bangladesh Data)
2017-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,65.2,Synthetic (Realistic Bangladesh Data)
2017-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,58.94,Synthetic (Realistic Bangladesh Data)
2017-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,60.71,Synthetic (Realistic Bangladesh Data)
2017-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,65.37,Synthetic (Realistic Bangladesh Data)
2017-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,67.04,Synthetic (Realistic Bangladesh Data)
2017-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,69.59,Synthetic (Realistic Bangladesh Data)
2017-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,69.63,Synthetic (Realistic Bangladesh Data)
2017-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,65.22,Synthetic (Realistic Bangladesh Data)
2017-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,62.15,Synthetic (Realistic Bangladesh Data)
2017-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,61.75,Synthetic (Realistic Bangladesh Data)
2018-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,71.11,Synthetic (Realistic Bangladesh Data)
2018-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,72.14,Synthetic (Realistic Bangladesh Data)
2018-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,68.12,Synthetic (Realistic Bangladesh Data)
2018-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,64.07,Synthetic (Realistic Bangladesh Data)
2018-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,60.68,Synthetic (Realistic Bangladesh Data)
2018-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,69.32,Synthetic (Realistic Bangladesh Data)
2018-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,74.53,Synthetic (Realistic Bangladesh Data)
2018-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,74.72,Synthetic (Realistic Bangladesh Data)
2018-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,72.24,Synthetic (Realistic Bangladesh Data)
2018-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,68.03,Synthetic (Realistic Bangladesh Data)
2018-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,64.35,Synthetic (Realistic Bangladesh Data)
2018-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,71.96,Synthetic (Realistic Bangladesh Data)
2019-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,76.57,Synthetic (Realistic Bangladesh Data)
2019-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,71.35,Synthetic (Realistic Bangladesh Data)
2019-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,73.45,Synthetic (Realistic Bangladesh Data)
2019-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,70.82,Synthetic (Realistic Bangladesh Data)
2019-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,71.49,Synthetic (Realistic Bangladesh Data)
2019-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,69.77,Synthetic (Realistic Bangladesh Data)
2019-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,76.34,Synthetic (Realistic Bangladesh Data)
2019-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,80.62,Synthetic (Realistic Bangladesh Data)
2019-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,76.32,Synthetic (Realistic Bangladesh Data)
2019-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,71.93,Synthetic (Realistic Bangladesh Data)
2019-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,74.31,Synthetic (Realistic Bangladesh Data)
2019-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,71.56,Synthetic (Realistic Bangladesh Data)
2020-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,75.11,Synthetic (Realistic Bangladesh Data)
2020-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,79.15,Synthetic (Realistic Bangladesh Data)
2020-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,73.17,Synthetic (Realistic Bangladesh Data)
2020-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,73.38,Synthetic (Realistic Bangladesh Data)
2020-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,72.15,Synthetic (Realistic Bangladesh Data)
2020-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,83.08,Synthetic (Realistic Bangladesh Data)
2020-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,82.01,Synthetic (Realistic Bangladesh Data)
2020-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,82.65,Synthetic (Realistic Bangladesh Data)
2020-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,80.39,Synthetic (Realistic Bangladesh Data)
2020-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,77.43,Synthetic (Realistic Bangladesh Data)
2020-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,73.38,Synthetic (Realistic Bangladesh Data)
2020-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,74.04,Synthetic (Realistic Bangladesh Data)
2021-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,84.82,Synthetic (Realistic Bangladesh Data)
2021-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,85.14,Synthetic (Realistic Bangladesh Data)
2021-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,79.27,Synthetic (Realistic Bangladesh Data)
2021-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,78.46,Synthetic (Realistic Bangladesh Data)
2021-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,78.02,Synthetic (Realistic Bangladesh Data)
2021-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,82.26,Synthetic (Realistic Bangladesh Data)
2021-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,88.53,Synthetic (Realistic Bangladesh Data)
2021-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,91.56,Synthetic (Realistic Bangladesh Data)
2021-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,82.5,Synthetic (Realistic Bangladesh Data)
2021-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,79.9,Synthetic (Realistic Bangladesh Data)
2021-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,77.39,Synthetic (Realistic Bangladesh Data)
2021-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,80.55,Synthetic (Realistic Bangladesh Data)
2022-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,87.17,Synthetic (Realistic Bangladesh Data)
2022-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,86.55,Synthetic (Realistic Bangladesh Data)
2022-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,85.42,Synthetic (Realistic Bangladesh Data)
2022-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,80.35,Synthetic (Realistic Bangladesh Data)
2022-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,81.14,Synthetic (Realistic Bangladesh Data)
2022-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,87.78,Synthetic (Realistic Bangladesh Data)
2022-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,89.12,Synthetic (Realistic Bangladesh Data)
2022-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,97.21,Synthetic (Realistic Bangladesh Data)
2022-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,89.47,Synthetic (Realistic Bangladesh Data)
2022-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,85.27,Synthetic (Realistic Bangladesh Data)
2022-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,82.34,Synthetic (Realistic Bangladesh Data)
2022-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,87.35,Synthetic (Realistic Bangladesh Data)
2023-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,100.63,Synthetic (Realistic Bangladesh Data)
2023-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,91.21,Synthetic (Realistic Bangladesh Data)
2023-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,92.07,Synthetic (Realistic Bangladesh Data)
2023-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,86.32,Synthetic (Realistic Bangladesh Data)
2023-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,85.88,Synthetic (Realistic Bangladesh Data)
2023-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,92.4,Synthetic (Realistic Bangladesh Data)
2023-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,100.26,Synthetic (Realistic Bangladesh Data)
2023-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,98.59,Synthetic (Realistic Bangladesh Data)
2023-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,94.02,Synthetic (Realistic Bangladesh Data)
2023-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,90.28,Synthetic (Realistic Bangladesh Data)
2023-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,89.77,Synthetic (Realistic Bangladesh Data)
2023-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Wheat Flour,BDT,92.39,Synthetic (Realistic Bangladesh Data)
2010-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,101.53,Synthetic (Realistic Bangladesh Data)
2010-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,99.83,Synthetic (Realistic Bangladesh Data)
2010-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,96.53,Synthetic (Realistic Bangladesh Data)
2010-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,94.26,Synthetic (Realistic Bangladesh Data)
2010-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,97.71,Synthetic (Realistic Bangladesh Data)
2010-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,104.91,Synthetic (Realistic Bangladesh Data)
2010-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,107.45,Synthetic (Realistic Bangladesh Data)
2010-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,107.24,Synthetic (Realistic Bangladesh Data)
2010-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,108.81,Synthetic (Realistic Bangladesh Data)
2010-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,100.62,Synthetic (Realistic Bangladesh Data)
2010-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,100.19,Synthetic (Realistic Bangladesh Data)
2010-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,97.76,Synthetic (Realistic Bangladesh Data)
2011-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,112.48,Synthetic (Realistic Bangladesh Data)
2011-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,114.61,Synthetic (Realistic Bangladesh Data)
2011-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,107.01,Synthetic (Realistic Bangladesh Data)
2011-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,99,Synthetic (Realistic Bangladesh Data)
2011-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,105.95,Synthetic (Realistic Bangladesh Data)
2011-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,106.17,Synthetic (Realistic Bangladesh Data)
2011-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,113.84,Synthetic (Realistic Bangladesh Data)
2011-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,121.8,Synthetic (Realistic Bangladesh Data)
2011-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,112.28,Synthetic (Realistic Bangladesh Data)
2011-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,108.44,Synthetic (Realistic Bangladesh Data)
2011-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,101.68,Synthetic (Realistic Bangladesh Data)
2011-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,103.95,Synthetic (Realistic Bangladesh Data)
2012-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,115.93,Synthetic (Realistic Bangladesh Data)
2012-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,112.91,Synthetic (Realistic Bangladesh Data)
2012-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,109.39,Synthetic (Realistic Bangladesh Data)
2012-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,106.52,Synthetic (Realistic Bangladesh Data)
2012-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,109.36,Synthetic (Realistic Bangladesh Data)
2012-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,114.68,Synthetic (Realistic Bangladesh Data)
2012-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,129.46,Synthetic (Realistic Bangladesh Data)
2012-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,119.51,Synthetic (Realistic Bangladesh Data)
2012-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,118.57,Synthetic (Realistic Bangladesh Data)
2012-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,113.31,Synthetic (Realistic Bangladesh Data)
2012-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,114.17,Synthetic (Realistic Bangladesh Data)
2012-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,115.83,Synthetic (Realistic Bangladesh Data)
2013-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,130.83,Synthetic (Realistic Bangladesh Data)
2013-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,117.7,Synthetic (Realistic Bangladesh Data)
2013-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,122.87,Synthetic (Realistic Bangladesh Data)
2013-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,111.71,Synthetic (Realistic Bangladesh Data)
2013-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,115.49,Synthetic (Realistic Bangladesh Data)
2013-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,118.45,Synthetic (Realistic Bangladesh Data)
2013-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,130.18,Synthetic (Realistic Bangladesh Data)
2013-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,139.33,Synthetic (Realistic Bangladesh Data)
2013-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,136.85,Synthetic (Realistic Bangladesh Data)
2013-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,115.08,Synthetic (Realistic Bangladesh Data)
2013-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,116.94,Synthetic (Realistic Bangladesh Data)
2013-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,127.66,Synthetic (Realistic Bangladesh Data)
2014-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,132.84,Synthetic (Realistic Bangladesh Data)
2014-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,130.22,Synthetic (Realistic Bangladesh Data)
2014-03-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,123.58,Synthetic (Realistic Bangladesh Data)
2014-04-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,123.08,Synthetic (Realistic Bangladesh Data)
2014-05-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,128.72,Synthetic (Realistic Bangladesh Data)
2014-06-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,132.51,Synthetic (Realistic Bangladesh Data)
2014-07-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,138.76,Synthetic (Realistic Bangladesh Data)
2014-08-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,138.72,Synthetic (Realistic Bangladesh Data)
2014-09-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,136.93,Synthetic (Realistic Bangladesh Data)
2014-10-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,123.93,Synthetic (Realistic Bangladesh Data)
2014-11-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,121.15,Synthetic (Realistic Bangladesh Data)
2014-12-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,134.14,Synthetic (Realistic Bangladesh Data)
2015-01-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,143.53,Synthetic (Realistic Bangladesh Data)
2015-02-01,Bangladesh,Dhaka,Dhaka,Dhaka Central Market,Lentils,BDT,139.95,Synthetic (Realistic Bangladesh Data)
